standard_id,user_id,codesample_id,date,start_time,stop_time,tss,ph,do,orp,conductivity,tds,temperatur,salinity,turbidity,tl_wall,tl_tsf,water_condition,water_color,odor,rain,rain_during_sampling,oil_layer,source_pollution,sampler,cyanide,level,lvl_lgr,debit_s,debit_d,remarks
1,1,35,2018-10-17,1:48 PM,2:00 PM,20,7.89,7.28,143,1390,876,31.6,0.9,2.6,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,tidak,Toka Pit,RT/AL/FP,-,-,-,-,-,-
1,1,35,2018-10-18,1:04 PM,1:06 PM,17,8.11,7.37,133,1280,813,30.7,0.6,1.8,-,-,Surut,Normal,Normal,Ada,Ada,tidak,Toka Pit,RT/AL/FP,-,-,-,-,-,-
1,1,35,2018-10-19,9:18 AM,9:20 AM,11,7.66,7.45,190,1010,646,28.8,0.5,7.2,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,tidak,Toka Pit,BK/FP,-,-,-,-,-,-
1,1,35,2018-10-20,11:49 AM,11:51 AM,12,8.16,7.10,158,1130,711,27.9,0.4,4.9,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,tidak,Toka Pit,RT/AL,-,-,-,-,-,-
1,1,35,2018-10-21,10:39 AM,10:41 AM,14,8.24,7.19,155,1190,770,29.1,0.4,6.2,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,tidak,Toka Pit,RT/RH,-,-,-,-,-,-
1,1,35,2018-10-22,9:20 AM,9:23 AM,6,6.70,7.36,192,1010,649,28.8,0.5,7.4,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,tidak,Toka Pit,BK/FP,-,-,-,-,-,-
1,1,35,2018-10-23,9:19 AM,9:23 AM,5,6.50,7.23,120,1120,654,28.0,0.5,0.5,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,tidak,Toka Pit,BK/RT/FP,-,-,-,-,-,-
1,1,35,2018-10-24,9:05 AM,9:07 AM,6,7.10,7.03,208,1010,647,28.5,0.5,0.0,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,tidak,Toka Pit,BK/FP,-,-,-,-,-,-
1,1,35,2018-10-25,9:10 AM,9:12 AM,10,7.18,7.21,201,1040,668,29.8,0.5,0.4,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,tidak,Toka Pit,BK/FP/RT,-,-,-,-,-,-
1,1,35,2018-10-26,2:24 PM,2:26 PM,8,7.50,7.44,176,1280,806,31.2,0.6,2.9,-,-,Surut,Normal,Normal,Tidak,Tidak,tidak,Toka Pit,RT/FP,-,-,-,-,-,-
1,1,35,2018-10-27,9:59 AM,10:01 AM,7,7.09,6.84,185,1040,666,29.9,0.5,0.0,-,-,Surut,Normal,Normal,Tidak,Tidak,tidak,Toka Pit,RT/RP,-,-,-,-,-,MONTHLY
1,1,35,2018-10-28,1:10 PM,1:12 PM,8,7.61,7.41,189,1040,651,28.1,0.5,7.4,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,tidak,Toka Pit,RT/FP,-,-,-,-,-,-
1,1,35,2018-10-29,10:10 AM,10:12 AM,9,7.31,7.19,200,1180,749,29.4,0.7,4.8,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,tidak,Toka Pit,RTFP,-,-,-,-,-,-
1,1,35,2018-10-30,9:00 AM,9:02 AM,10,7.50,7.40,219,1270,785,29.8,1.2,5.2,-,-,Surut,Agak Keruh,Normal,Ada,Tidak,tidak,Toka Pit,AL/FP,-,-,-,-,-,-
1,1,35,2018-10-31,9:27 AM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NS
1,1,35,2018-11-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NS
1,1,35,2019-03-04,2:10 PM,2:14 PM,-,7.93,9.10,90,1360,866,32.1,0.6,12.1,-,-,Pasang,Agak Keruh,Normal,Normal,Tidak,Tidak,Tidak,RKM/FP,-,-,-,-,-,-
