codesample_id,standard_id,date,conductivity,total_dissolved_solids_tds,total_suspended_solids_tss,turbidity,hardness,temperature_,colour,salinity,alkalinity_as_caco3,dissolved_oxygen_do,alkalinity_total,alkalinitycarbonate,alkalinitybicarbonate,ph,chloride_cl,free_chlorine,fluoride_f,sulphate_so4,sulphite_h2s,free_cyanide_fcn,total_cyanide_cn_tot,wad_cyanide_cn_wad,ammonium_nh4,ammonia_nnh3,nitrate_no3,nitrite_no2,phosphate_po4,total_nitrogen,aluminium_al,antimony_sb,arsenic_as,barium_ba,boron_b,calcium_ca,cadmium_cd,chromium_cr,chromium_hexavalent_cr6+,cobalt_co,copper_cu,iron_fe,lead_pb,magnesium_mg,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,sodium_na,zinc_zn,aluminium_tal,arsenic_tas,cadmium_tcd,chromium_hexavalent_tcr6+,chromium_tcr,cobalt_tco,copper_tcu,iron_tfe,lead_tpb,selenium_tse,mercury_thg,nickel_tni,zinc_tzn,bod,cod,oil_and_grease,phenols,surfactant_mbas,benzene_hexa_chloride_bhc,endrin,dichloro_diphenyl_trichloroethane_ddt,fecal_coliform,e_coli,total_coliform_bacteria_,-
13,3,2020-12-03,97,68,8,92.7,32,29.2,-,0.0,-,7.88,42,1,42,7.6,2.5,0.02,0.05,11,0.002,0.005,0.005,0.005,-,0.02,0.091,0.004,0.061,-,6.16,-,0.005,-,0.021,8.1,0.0002,-,0.005,0.001,0.01,4.35,0.001,2.94,0.024,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,22000,54000,
13,3,2021-01-05,148,104,7,4.5,38,30.1,-,0.1,-,7.43,69,1,69,7.21,2,0.02,0.09,8,0.002,0.005,0.005,0.005,-,0.02,0.029,0.001,0.08,-,0.093,-,0.005,-,0.108,10.1,0.0001,-,0.005,0.001,0.005,0.46,0.001,3.03,0.005,0.00005,-,0.005,0.0001,-,<   0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,4900,4900,
13,3,2021-02-03,110,77,5,12.1,33,30,-,0.0,-,6.87,49,1,49,7.11,1.4,0.02,0.08,11,0.002,0.005,0.005,0.005,-,0.09,0.047,0.001,0.035,-,0.706,-,0.005,-,0.075,8.55,0.0001,-,0.005,0.001,0.005,0.38,0.001,2.86,0.005,0.00005,-,0.005,0.0001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,11000,35000,
13,3,2021-03-03,117,82,<   1,40.4,40,29.9,-,0.0,-,7.82,44,1,44,7.25,1.9,0.02,0.08,11,0.002,0.005,0.01,<   0.005,-,<   0.02,0.057,<   0.001,0.048,-,3.89,-,<   0.005,-,0.019,10.5,0.0001,-,<   0.005,<   0.001,0.007,2.18,0.002,3.21,0.008,<  0.00005,-,<   0.005,<   0.0001,-,<   0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,<   2,<  10,<   1,<   0.001,0.01,-,-,-,-,4900,13000,
13,3,2021-04-05,137,96,1,18.1,35,28.9,-,0.0,-,6.95,45,1,45,6.99,4,0.02,0.06,13,0.002,0.005,0.005,0.005,-,0.04,0.043,0.001,0.045,-,0.417,-,0.005,-,0.029,8.6,0.0001,-,0.005,0.001,0.005,0.62,0.001,3.23,0.125,0.00005,-,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,-,-,-,-,1700,11000,
13,3,2021-05-03,87,45,22,81.7,25,29.7,100,0.0,-,7.98,28,1,28,7.09,1,0.03,0.06,10,0.002,0.005,0.005,0.005,-,0.08,0.078,0.001,0.059,1,2.67,-,0.005,-,0.012,6.7,0.0003,-,0.005,0.001,0.005,2.67,0.001,1.95,0.017,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.00001,0.00001,0.00001,11000,-,160000,
13,3,2021-06-09,118,83,16,21.4,38,28.5,35,0.1,-,7.08,18,1,18,7.13,35.4,0.02,0.07,5,0.002,0.005,0.005,0.005,-,0.04,0.027,0.002,0.073,1,0.813,-,0.005,-,0.021,10.2,0.0002,-,0.005,0.001,0.005,1.13,0.001,3.02,0.006,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.00001,0.00001,0.00001,7900,-,13000,
13,3,2021-07-07,132,93,39,52.3,89,27.9,19,0.1,-,8.07,37,1,37,7.46,0.5,0.02,0.09,14,0.002,0.005,0.005,0.005,-,0.04,0.049,0.002,0.038,1,0.591,-,0.009,-,0.344,28.2,0.0004,-,0.005,0.001,0.005,0.02,0.005,4.38,0.005,0.00005,0.001,0.005,0.0016,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.00001,0.00001,0.00001,13000,-,17000,
13,3,2021-08-06,146,103,14,19.2,37,28.3,30,0.1,-,7.97,39,1,39,7.49,4.6,0.02,0.06,14,0.002,0.005,0.005,0.005,-,0.04,0.048,0.001,0.048,1,0.503,-,0.005,-,0.014,9.3,0.0001,-,0.005,0.001,0.005,0.57,0.001,3.36,0.005,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.00001,0.00001,0.00001,1300,-,7000,
13,3,2021-09-01,120,84,9,16.1,43,29.2,20,0.1,-,7.82,40,1,40,7.57,0.5,0.05,0.08,14,0.002,0.005,0.005,0.005,-,0.02,0.047,0.001,0.048,1,0.465,-,0.005,-,0.026,11,0.0001,-,0.005,0.001,0.005,0.48,0.001,3.7,0.005,0.00005,0.001,0.005,0.0014,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.00001,0.00001,0.00001,92000,-,92000,
13,3,2021-10-05,122,86,1,9.5,54,29.2,17,0.1,-,7.35,46,1,46,7.61,0.5,0.02,0.08,13,0.002,0.005,0.005,0.005,-,0.05,0.029,0.003,0.046,1,0.028,-,0.005,-,0.019,13.4,0.0001,-,0.005,0.001,0.013,0.75,0.001,4.96,0.005,0.00005,0.001,0.005,0.0012,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,3100,-,9400,
13,3,2021-11-02,102,72,5,40.6,33,28,126,0.1,-,8.23,41,1,41,7.38,1.3,0.02,0.13,18,0.002,0.005,0.005,0.005,-,0.05,0.053,0.005,0.037,1,0.584,-,0.005,-,0.03,9.9,0.0001,-,0.005,0.001,0.005,1.86,0.004,2.09,0.01,0.00005,0.001,0.005,0.0069,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,17000,-,17000,
13,3,2021-12-02,105,74,135,137,20,29.7,63,0.1,-,7.58,39,1,39,7.16,5.3,0.02,0.08,19,0.002,0.005,0.005,0.005,-,0.07,0.075,0.004,0.057,1,0.35,-,0.005,-,0.005,5.1,0.0001,-,0.005,0.001,0.006,0.41,0.004,1.77,0.005,0.00005,0.001,0.005,0.0026,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.02,0.01,0.01,0.01,92000,-,92000,
13,3,2022-01-04,91,64,12,43.7,28,29.9,57,0.0,-,8.16,33,1,33,7.39,1.4,0.02,0.04,9,0.002,0.005,0.005,0.005,-,0.02,0.156,0.006,0.023,1,3.33,-,0.005,-,0.019,6.79,0.0001,-,0.005,0.001,0.005,1.32,0.001,2.68,0.006,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.002,0.02,0.01,0.01,0.01,17000,-,17000,
13,3,2022-02-03,105,74,18,33.5,33,25.8,37,0.1,-,8.16,39,1,39,7.43,0.5,0.02,0.05,10,0.002,0.005,0.005,0.005,-,0.06,0.072,0.004,0.039,1,0.149,-,0.005,-,0.011,9.4,0.0001,-,0.005,0.001,0.008,0.91,0.001,2.34,0.006,0.00005,0.001,0.005,0.0026,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.02,0.01,0.01,0.01,17000,-,54000,
13,3,2022-03-02,94,67,2,31,27,29.8,36,0.0,-,8.16,38,1,38,7.26,0.5,0.02,0.06,11,0.002,0.005,0.005,0.005,-,0.02,0.078,0.002,0.032,0.9,0.22,-,0.005,-,0.089,6,0.0001,-,0.005,0.001,0.005,1.06,0.004,3,0.005,0.00005,0.001,0.005,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,14000,-,14000,
13,3,2022-04-01,103,73,5,11.2,30,30.1,29,0.1,-,7.88,42,1,42,7.13,0.5,0.02,0.07,12,0.002,0.005,0.005,0.005,-,0.06,0.066,0.002,0.027,0.5,0.138,-,0.005,-,0.012,8,0.0001,-,0.005,0.001,0.005,0.61,0.001,2.47,0.005,0.00005,0.001,0.005,0.0008,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,7900,-,13000,
13,3,2022-05-05,132,93,4,4.8,63,28.2,20,0.1,-,7.85,42,1,42,7.54,37.8,0.02,0.09,13,0.002,0.005,0.005,0.005,-,0.04,0.056,0.001,0.073,0.6,0.014,-,0.005,-,0.023,16.2,0.0001,-,0.005,0.001,0.005,0.63,0.001,5.38,0.005,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,7900,-,7900,
13,3,2022-06-02,130,91,4,12.6,49,29,10,0.1,-,7.73,46,1,46,6.9,1.1,0.02,0.06,10,0.002,0.005,0.005,0.005,-,0.05,0.01,0.001,0.033,0.6,0.027,-,0.005,-,0.008,11.3,0.0001,-,0.005,0.001,0.005,0.5,0.007,5.12,0.005,0.00005,0.001,0.005,0.0003,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.002,0.01,0.01,0.01,0.01,7000,-,7000,
13,3,2022-07-05,112,79,126,78.8,43,27.9,42,0.1,-,7.82,36,1,36,7.35,2.1,0.02,0.08,12,0.002,0.005,0.005,0.005,-,0.04,0.134,0.003,0.091,1.8,1.53,-,0.005,-,0.053,11.2,0.0002,-,0.005,0.001,0.005,1.78,0.003,3.76,0.013,0.00006,0.001,0.005,0.0008,-,0.015,-,-,-,-,-,-,-,-,-,-,-,-,-,2,11,1,0.001,0.01,0.01,0.01,0.01,160000,-,160000,
13,3,2022-08-04,141,99,1,0,45,28,16,0.1,-,7.23,52,1,52,7.34,1.2,0.02,0.09,10,0.002,0.005,0.005,0.005,-,0.04,0.038,0.002,0.04,0.5,0.129,-,0.005,-,0.014,11.6,0.0001,-,0.005,0.001,0.005,0.46,0.001,4,0.005,0.00005,0.001,0.005,0.0009,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,13000,-,13000,
13,3,2022-09-06,134,96,1,11.7,49,30,37,0.1,-,6.57,57,1,57,7.15,1.2,0.17,0.06,8,0.002,0.005,0.005,0.005,-,0.06,0.026,0.002,0.048,0.9,0.227,-,0.005,-,0.03,12.3,0.0001,-,0.005,0.001,0.005,1.26,0.001,4.52,0.005,0.00005,0.001,0.005,0.0001,-,0.029,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.004,0.01,0.01,0.01,0.01,7900,-,7900,
13,3,2022-10-04,143,101,1,11.4,55,28.2,39,0.0,-,6.74,65,1,65,7.01,1.9,0.06,0.08,7,0.012,0.005,0.005,0.005,-,0.06,0.017,0.001,0.074,0.7,0.164,-,0.005,-,0.036,13.9,0.0002,-,0.005,0.001,0.005,1.29,0.003,4.96,0.012,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.002,0.01,0.01,0.01,0.01,7000,-,11000,
13,3,2022-11-01,111,78,1,13.6,31,29.01,16,0.1,-,6.59,44,1,44,7.04,0.5,0.05,0.06,8,0.002,0.005,0.005,0.005,-,0.07,0.04,0.002,0.025,1.8,0.321,-,0.005,-,0.022,6.8,0.0001,-,0.005,0.001,0.005,0.52,0.001,3.31,0.005,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,54000,-,54000,
13,3,2022-12-06,118,83,1,8.1,42,26.1,18,0.1,-,7.01,45,1,45,7.19,1.1,0.02,0.06,10,0.002,0.005,0.005,0.005,-,0.09,0.011,0.001,0.042,0.7,0.437,-,0.005,-,0.014,10.9,0.0001,-,0.005,0.001,0.005,0.39,0.001,3.61,0.005,0.00005,0.001,0.005,0.0001,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,1,0.001,0.01,0.01,0.01,0.01,7000,-,17000,
