standard_id,user_id,codesample_id,date,start_time,stop_time,tss,ph,do,orp,conductivity,tds,temperatur,salinity,turbidity,tl_wall,tl_tsf,water_condition,water_color,odor,rain,rain_during_sampling,oil_layer,source_pollution,sampler,cyanide,level,lvl_lgr,debit_s,debit_d,remarks
7,1,24,2021-05-09,9:29,9:31,34,7.6,7.25,190,184,119,26.8,0.1,31.4,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,Alaskar,NB/FP,-,-,-,-,-,-
7,1,24,2021-05-10,9:08,9:10,85,7.58,7.17,157,191,124,27.8,0.1,88,-,-,Surut,Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,NB/BK/FP,-,-,-,-,-,-
7,1,24,2021-05-11,8:34,8:36,68,7.43,7.55,180,209,135,26.7,0.1,70.4,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,Alaskar,NB/FR/RT,-,-,-,-,-,-
7,1,24,2021-05-12,9:26,9:28,50,7.34,7.31,194,189,122,27.7,0.1,48.7,-,-,Surut,Keruh,Normal,Ada,TidaK,Tidak,Alaskar,NB/RT,-,-,-,-,-,-
7,1,24,2021-05-13,9:44,9:46,20,7.55,7.21,197,190,123,27.1,0.1,21.8,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,Alaskar,NB/FP,-,-,-,-,-,-
7,1,24,2021-05-14,8:50,8:52,21,7.71,7.18,148,196,127,26.2,0.1,18.7,-,-,Surut,Agak Keruh,Normal,Tidak,TidaK,Tidak,Alaskar,NB/BK/PP,-,-,-,-,-,-
7,1,24,2021-05-15,8:14,8:16,9,7.54,7.46,153,174,114,26.2,0.1,9.3,-,-,Surut,Normal,Normal,Tidak,TidaK,Tidak,Alaskar,BK/FR,-,-,-,-,-,-
7,1,24,2021-05-16,9:06,9:08,6,7.86,7.18,202,174,111,26.4,0.1,5.3,-,-,Surut,Normal,Normal,Ada,TidaK,Tidak,Alaskar,NB/BK/FP,-,-,-,-,-,-
7,1,24,2021-05-17,11:59,12:01,480,7.99,7.39,232,144,93,25.4,0.1,485,-,-,Pasang,Keruh,Normal,Ada,TidaK,Tidak,Alaskar,NB/BK/FP,-,-,-,-,-,-
7,1,24,2021-05-18,9:09,9:11,112,7.62,7.42,183,184,114,26.6,0.1,> 1000,-,-,Pasang,Keruh,Normal,Ada,Ada,Tidak,Alaskar,NB/FP,-,-,-,-,-,-
