standard_id,user_id,codesample_id,date,start_time,stop_time,tss,ph,do,orp,conductivity,tds,temperatur,salinity,turbidity,tl_wall,tl_tsf,water_condition,water_color,odor,rain,rain_during_sampling,oil_layer,source_pollution,sampler,cyanide,level,lvl_lgr,debit_s,debit_d,remarks
7,1,44,2019-12-12,9:57,10:01,72,7.85,6.29,195,6160,3850,58,3.28,67.5,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2019-12-13,9:05,9:07,57,8.01,6.71,235,6273,3952,60,3.2,32.8,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,AL/FR,-,-,-,-,-,-
7,1,44,2019-12-14,9:06,9:08,38,7.8,6,237,5980,3800,59,3.1,20.6,-,-,Surut,Keruh,Normal,Tidak,Tidak,Tidak,ARP,BK/NB,-,-,-,-,-,-
7,1,44,2019-12-15,9:58,10:02,51,7.61,6.72,220,6210,3900,58,3.34,68.7,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/JK,-,-,-,-,-,-
7,1,44,2019-12-16,8:36,8:39,59,7.72,6.84,229,6360,3990,58,3.41,50.4,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/NB,-,-,-,-,-,-
7,1,44,2019-12-17,9:58,10:02,58,7.48,7.06,253,6310,3980,59,3.35,49.6,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/FR,-,-,-,-,-,-
7,1,44,2019-12-18,9:19,9:21,3840,7.78,6.22,211,3790,2430,58,1.9,260,-,-,Surut,Keruh,Normal,Ya,Tidak,Tidak,ARP,BK/FR,-,-,-,-,-,-
7,1,44,2019-12-19,9:44,9:46,87,7.82,6.09,213,5610,3540,58,3,87.2,-,-,Surut,Keruh,Normal,Ya,Tidak,Tidak,ARP,BK/NB,-,-,-,-,-,-
7,1,44,2019-12-20,9:49,9:52,108,7.7,6.76,223,6060,3810,57,3.1,73.7,-,-,Surut,Keruh,Normal,Tidak,Tidak,Tidak,ARP,RT/FP/JK,-,-,-,-,-,-
7,1,44,2019-12-21,8:59,9:03,70,7.68,6.7,212,6170,3890,59,3.33,62.8,-,-,Surut,Agak Keruh,Normal,Tidak,Tidak,Tidak,ARP,FP/RT,-,-,-,-,-,-
